,text,favourite_count,retweet_count,created_at
129,@CConstitucional La libertad de las mujeres pasa por la eliminación del delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 09:13:54+00:00
130,@CConstitucional Debido a regulaciones y requisitos acceder a un aborto legal es ara muchas mujeres una versión civil de castigo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 09:05:16+00:00
131,"@CConstitucional Las normas sobre aborto se nutren del derecho y sus disposiciones legales, tanto como de la moral. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 09:04:02+00:00
132,"@CConstitucional El delito de aborto es improcedente, ineficaz, innecesario y violatorio de la moral privada. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 08:45:16+00:00
133,@CConstitucional Las facultades de medicina y otras areas de la salud están en mora al no incluir la IVE en el currículo y el desarrollo de las competencias de los profesionales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:44:01+00:00
134,@CConstitucional Por desconocimiento del marco legal sobre IVE muchos profesionales del sector salud terminan impidiendo el acceso a los servicios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:35:26+00:00
135,@CConstitucional Debido a regulaciones y requisitos acceder a un aborto legal es ara muchas mujeres una versión civil de castigo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:34:06+00:00
136,@CConstitucional El aborto en Colombia está despenalizado parcialmente. Cualquier debate sobre aborto en Colombia solo puede conducir a una ampliación de causales del modelo vigente. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:28:57+00:00
137,"@CConstitucional Incumplir las normas sobre aborto puede generar faltas civíles, administrativas, o penales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 08:27:30+00:00
138,@CConstitucional La penalización obstaculiza el acceso a la información y el acceso pleno de las mujeres a su ciudadania. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:25:20+00:00
139,@CConstitucional ;Mediante comportamientos individuales los prestadores de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:24:03+00:00
140,@CConstitucional La penalización del aborto no es la única alternativa para proteger la vida en gestación. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:20:14+00:00
141,"@CConstitucional Las políticas de aborto que penalizan a las mujeres están informadas por el menor valor que asignan a sus vidas y, a la vez, por el mayor que se otorga a la vida biológica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 08:19:00+00:00
142,@CConstitucional La prohibición del aborto genera un andamiaje institucional de enormes proporciones. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:05:56+00:00
143,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 08:04:36+00:00
144,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:55:30+00:00
145,@CConstitucional El factor de interpretación de las causales del aborto legal es problemático. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:54:12+00:00
146,@CConstitucional Con argumentos falsos los anti derechos han intentado suplantar el debate en torno al aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:49:21+00:00
147,@CConstitucional Los triunfos de los grupos antiderechos han sido pocos en los últimos años. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:45:48+00:00
148,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:44:02+00:00
149,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 07:36:09+00:00
150,@CConstitucional El modelo de causales favorece la exigencia de requisitos no legales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:34:51+00:00
151,@CConstitucional Cuando el aborto está penalizado se producen complicaciones evitables que generan costos a las personas y al sistema de salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:25:20+00:00
152,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:24:00+00:00
153,"@CConstitucional Las políticas de aborto que penalizan a las mujeres están informadas por el menor valor que asignan a sus vidas y, a la vez, por el mayor que se otorga a la vida biológica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 07:15:13+00:00
154,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:13:55+00:00
155,@CConstitucional La penalización parcial o total del aborto minimiza la capacidad moral de las mujeres para tomar decisiones sobre su cuerpo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 07:05:11+00:00
156,"@CConstitucional La objeción de conciencia impacta negativamente no sólo el acceso de las mujeres a la IVE, sino al propio sistema de sald ocasionando daños a terceros. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 06:55:15+00:00
157,@CConstitucional Canadá y la eliminación del delito de aborto del código penal; un ejemplo a seguir. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:54:00+00:00
158,@CConstitucional Los requisitos para acceder a un aborto legal son arbitrarios y variables. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:45:29+00:00
159,@CConstitucional La autonomía es un derecho humano que abarca la posibilidad de la mujer de decidir con libertad el proyecto de vida. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:44:14+00:00
160,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:37:20+00:00
161,@CConstitucional Si el test de proporcionalidad se hubiera aplicado adecuadament en Colombia no existiría delito de Aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:36:07+00:00
162,@CConstitucional La práctica del aborto es fuente de atribuciones negativas hacia los prestadores y las mujeres que lo realizan. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:33:29+00:00
163,@CConstitucional Con argumentos falsos los anti derechos han intentado suplantar el debate en torno al aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:32:14+00:00
164,@CConstitucional Los medios escritos en Colombia han posicionado en la opinión pública el apoyo a la IVE y el respeto a la autonomía de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:18:43+00:00
165,@CConstitucional El aborto en Colombia está despenalizado parcialmente. Cualquier debate sobre aborto en Colombia solo puede conducir a una ampliación de causales del modelo vigente. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:17:30+00:00
166,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:07:36+00:00
167,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 06:06:18+00:00
168,"@CConstitucional La jurisprudencia sobre aborto en el país reafirma la utonomia de las mujeres, protege su derecho a la vida y es garantista del derecho del aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 06:02:59+00:00
169,"@CConstitucional La jurisprudencia sobre aborto en el país reafirma la utonomia de las mujeres, protege su derecho a la vida y es garantista del derecho del aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 06:01:44+00:00
170,@CConstitucional Las barreras de acceso al aborto son ilegales: Contrarían la jurisprudencia y normatividad actuales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:51:29+00:00
171,@CConstitucional Cuando el aborto se practica en condiciones de seguridad y aportunidad las mujeres gozan de una vida más saludable. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:50:05+00:00
172,@CConstitucional Los argumentos prevalentes en los proyectos de ley a favor del aborto discutidos en las tres últimas legislaturas están relacionados con la autonomía reproductiva de la mujer. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:39:50+00:00
173,@CConstitucional El marco de políticas públicas en materia de IVE protege a las mujeres en el ejercicio de este derecho. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:38:31+00:00
174,"@CConstitucional La jurisprudencia sobre aborto en el país reafirma la utonomia de las mujeres, protege su derecho a la vida y es garantista del derecho del aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 05:33:01+00:00
175,@CConstitucional En colombia el 67% de los embarazos no son planeados. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:25:26+00:00
176,@CConstitucional Canadá y la eliminación del delito de aborto del código penal; un ejemplo a seguir. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:15:20+00:00
177,@CConstitucional El sistema de salud colombiano aha incorporado en sus beneficios todas las prestaciones que se requieren para la garantía del aborto seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:14:04+00:00
178,@CConstitucional ;Mediante comportamientos individuales los prestadores de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:05:25+00:00
179,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 05:04:06+00:00
180,RT @mesaporlavida: @CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos p…,0,1,2021-11-22 04:56:49+00:00
181,@CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,1,2021-11-22 04:56:31+00:00
182,@CConstitucional El uso del derecho penal para dirimir sobre el aborto es un mecanismo de control sobre los cuerpos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:55:32+00:00
183,"RT @jennyjarapulga: El aborto es un derecho, la maternidad obligada no.
La maternidad será deseada o no será. 
#CorteAbortoSí #CausaJustaPo…",0,192,2021-11-22 04:47:59+00:00
184,@CConstitucional La penalización y el delito de aborto en Colombia y América Latina es una norma dictada por hombres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:45:30+00:00
185,@CConstitucional La libertad de las mujeres pasa por la eliminación del delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:44:14+00:00
186,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:35:43+00:00
187,"@CConstitucional Las normas sobre aborto se nutren del derecho y sus disposiciones legales, tanto como de la moral. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-22 04:34:17+00:00
188,RT @mesaporlavida: @CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos…,0,2,2021-11-22 04:32:07+00:00
189,RT @mesaporlavida: @CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos…,0,2,2021-11-22 04:31:24+00:00
190,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,2,2021-11-22 04:27:19+00:00
191,@CConstitucional La sobre regulación en materia de aborto no funciona en la práctica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:25:26+00:00
192,@CConstitucional Desde 2006 los grupos conservadores han buscado retroceder los marcos normativos que protegen el derecho al aborto en Colombia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-22 04:24:09+00:00
